lambda_ratio,mean_c_index,sd_c_index,se_c_index,min_c_index,max_c_index,inner_folds,best_mean,one_se_eligible,selected,one_se_threshold,repeat_id,outer_fold,analysis_key
0.562341325190349,0.618909151190872,0.0407727861615174,0.0182341442978431,0.579677956690727,0.674740484429066,5,FALSE,TRUE,TRUE,0.613201875909601,1,5,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.431933279405154,0.633082003328668,0.0444533163103923,0.0198801274190674,0.585230427540255,0.69451309935739,5,TRUE,TRUE,FALSE,0.613201875909601,1,5,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.331767112784286,0.623136569868911,0.0356456820539423,0.0159412336353919,0.585230427540255,0.677212061295106,5,FALSE,TRUE,FALSE,0.613201875909601,1,5,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.254829674797935,0.620842304650825,0.0422842991879872,0.0189101134730557,0.573014991671294,0.68413247652002,5,FALSE,TRUE,FALSE,0.613201875909601,1,5,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.195734178148766,0.620140676352117,0.0426826507743657,0.0190882617182731,0.573014991671294,0.68413247652002,5,FALSE,TRUE,FALSE,0.613201875909601,1,5,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.150343041978733,0.62144092603255,0.0429963533063568,0.0192285537555223,0.573014991671294,0.68413247652002,5,FALSE,TRUE,FALSE,0.613201875909601,1,5,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.115478198468946,0.616661207621864,0.0455679870809979,0.0203786233421887,0.569128262076624,0.682649530400395,5,FALSE,TRUE,FALSE,0.613201875909601,1,5,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.0886985799018192,0.609629550621778,0.0402180744415779,0.017986069675103,0.569128262076624,0.660405338606031,5,FALSE,FALSE,FALSE,0.613201875909601,1,5,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.0681292069057962,0.613329324553434,0.0290764363267409,0.0130033776340074,0.573014991671294,0.642553191489362,5,FALSE,TRUE,FALSE,0.613201875909601,1,5,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
0.0523299114681495,0.619697423867155,0.0197947378543762,0.00885247588783471,0.598857142857143,0.642553191489362,5,FALSE,TRUE,FALSE,0.613201875909601,1,5,4e8f7e1e9353e2e23dba3848b3e828f701524e67d43805f47e8cff7cc13c785a
